"","season","games","name","playerId","data.draftYear","data.playerId","data.playerName","data.roundNumber","data.overallPickNumber","data.pickInRound","data.height","data.weight","data.position"
"266","20022003",2,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"267","20032004",2,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"268","20032004",7,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"269","20052006",11,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"270","20052006",15,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"271","20072008",11,"National Hockey League",8468770,2000,8468770,"Simon Gamache",9,290,29,70,186,"C"
"272","20012002",65,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"273","20022003",81,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"274","20032004",81,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"275","20052006",78,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"276","20062007",82,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"277","20072008",79,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"278","20082009",79,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"279","20092010",49,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"280","20092010",27,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"281","20102011",81,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"282","20112012",77,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"283","20122013",37,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"284","20182019",64,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"285","20192020",17,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"286","20192020",22,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"287","20192020",7,"National Hockey League",8469454,2001,8469454,"Ilya Kovalchuk",1,1,1,75,230,"F"
"288","20022003",33,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"289","20032004",78,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"290","20052006",68,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"291","20062007",67,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"292","20072008",76,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"293","20082009",82,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"294","20092010",60,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"295","20102011",62,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"296","20112012",80,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"297","20122013",5,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"298","20132014",75,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"299","20142015",82,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"300","20152016",75,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"301","20162017",68,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"302","20172018",78,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"303","20182019",76,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"304","20192020",58,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"305","20202021",54,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"306","20212022",71,"National Hockey League",8469455,2001,8469455,"Jason Spezza",1,2,2,75,216,"C"
"307","20022003",63,"National Hockey League",8469456,2001,8469456,"Alexander Svitov",1,3,3,75,228,"C"
"308","20032004",11,"National Hockey League",8469456,2001,8469456,"Alexander Svitov",1,3,3,75,228,"C"
"309","20032004",29,"National Hockey League",8469456,2001,8469456,"Alexander Svitov",1,3,3,75,228,"C"
"310","20062007",76,"National Hockey League",8469456,2001,8469456,"Alexander Svitov",1,3,3,75,228,"C"
"311","20012002",7,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"312","20022003",77,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"313","20032004",50,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"314","20052006",41,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"315","20062007",74,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"316","20072008",74,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"317","20082009",78,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"318","20092010",80,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"319","20102011",76,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"320","20112012",80,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"321","20122013",17,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"322","20132014",26,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"323","20142015",52,"National Hockey League",8469457,2001,8469457,"Stephen Weiss",1,4,4,71,185,"C"
"324","20022003",79,"National Hockey League",8469458,2001,8469458,"Stanislav Chistov",1,5,5,70,193,"F"
"325","20032004",56,"National Hockey League",8469458,2001,8469458,"Stanislav Chistov",1,5,5,70,193,"F"
"326","20062007",1,"National Hockey League",8469458,2001,8469458,"Stanislav Chistov",1,5,5,70,193,"F"
"327","20062007",60,"National Hockey League",8469458,2001,8469458,"Stanislav Chistov",1,5,5,70,193,"F"
"328","20052006",64,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"329","20062007",82,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"330","20072008",57,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"331","20082009",79,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"332","20092010",80,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"333","20102011",71,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"334","20112012",55,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"335","20122013",48,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"336","20132014",65,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"337","20142015",80,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"338","20152016",82,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"339","20162017",80,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"340","20172018",82,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"341","20182019",48,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"342","20192020",55,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"343","20202021",7,"National Hockey League",8469459,2001,8469459,"Mikko Koivu",1,6,6,74,200,"C"
"344","20022003",21,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"345","20032004",46,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"346","20052006",71,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"347","20062007",82,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"348","20072008",75,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"349","20082009",66,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"350","20092010",34,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"351","20102011",75,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"352","20112012",45,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"353","20122013",4,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"354","20132014",32,"National Hockey League",8469460,2001,8469460,"Mike Komisarek",1,7,7,76,243,"D"
"355","20022003",0,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"356","20032004",2,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"357","20052006",33,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"358","20062007",24,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"359","20072008",54,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"360","20082009",12,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"361","20092010",34,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"362","20102011",14,"National Hockey League",8469461,2001,8469461,"Pascal Leclaire",1,8,8,74,202,"G"
"363","20032004",82,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"364","20052006",15,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"365","20062007",71,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"366","20072008",60,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"367","20072008",17,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"368","20082009",79,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"369","20092010",54,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"370","20102011",82,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"371","20112012",72,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"372","20122013",17,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"373","20132014",57,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"374","20132014",19,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"375","20142015",77,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"376","20152016",33,"National Hockey League",8469462,2001,8469462,"Tuomo Ruutu",1,9,9,72,205,"F"
"377","20012002",31,"National Hockey League",8469463,2001,8469463,"Dan Blackburn",1,10,10,73,180,"G"
"378","20022003",32,"National Hockey League",8469463,2001,8469463,"Dan Blackburn",1,10,10,73,180,"G"
"379","20032004",57,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"380","20052006",75,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"381","20062007",78,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"382","20072008",51,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"383","20072008",18,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"384","20082009",79,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"385","20092010",46,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"386","20092010",19,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"387","20102011",66,"National Hockey League",8469464,2001,8469464,"Fredrik Sjostrom",1,11,11,73,218,"RW"
"388","20032004",80,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"389","20052006",82,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"390","20062007",81,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"391","20072008",80,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"392","20082009",82,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"393","20092010",78,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"394","20102011",64,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"395","20112012",82,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"396","20122013",47,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"397","20132014",79,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"398","20142015",59,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"399","20152016",58,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"400","20162017",79,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"401","20172018",80,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"402","20182019",57,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"403","20192020",60,"National Hockey League",8469465,2001,8469465,"Dan Hamhuis",1,12,12,73,209,"D"
"404","20022003",59,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"405","20032004",71,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"406","20052006",81,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"407","20062007",64,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"408","20072008",74,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"409","20082009",72,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"410","20092010",22,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"411","20102011",47,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"412","20112012",69,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"413","20122013",38,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"414","20132014",55,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"415","20132014",20,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"416","20142015",76,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"417","20152016",75,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"418","20162017",15,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"419","20172018",7,"National Hockey League",8469466,2001,8469466,"Ales Hemsky",1,13,13,72,184,"RW"
"420","20022003",23,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"421","20032004",70,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"422","20052006",77,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"423","20062007",40,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"424","20062007",10,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"425","20072008",73,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"426","20082009",68,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"427","20092010",7,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"428","20092010",42,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"429","20102011",63,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"430","20112012",58,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"431","20122013",37,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"432","20132014",33,"National Hockey League",8469467,2001,8469467,"Chuck Kobasew",1,14,14,72,192,"RW"
"433","20052006",73,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"434","20062007",81,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"435","20072008",74,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"436","20082009",82,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"437","20092010",82,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"438","20102011",82,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"439","20112012",77,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"440","20122013",48,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"441","20132014",74,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"442","20142015",67,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"443","20152016",39,"National Hockey League",8469469,2001,8469469,"R.J. Umberger",1,16,16,74,220,"C"
"444","20022003",2,"National Hockey League",8469470,2001,8469470,"Carlo Colaiacovo",1,17,17,73,205,"D"
